Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-01,,14.24,,NA,,NA,,NA,8.6406,-5.5994,2.7287,-11.5113,5.4529,-8.7871,-2.7613,-17.0013,-17.3413,-31.5813,14.0696,-0.1704,-29.7918,-44.0318,15.0169,0.7769,-2.3052,-16.5452
2016-02,0.0,8.6406,,NA,,NA,,NA,7.3327,-1.3079,1.5029,-7.1377,-3.1756,-11.8162,-3.04,-11.6806,-13.2086,-21.8492,13.6671,5.0265,-36.7736,-45.4141,12.994,4.3534,27.8684,19.2278
2016-03,0.0,7.3327,,NA,,NA,,NA,2.7287,-4.604,13.0221,5.6894,-1.7127,-9.0454,-1.9516,-9.2844,-4.6809,-12.0136,16.5247,9.1919,-24.7222,-32.055,5.7031,-1.6297,27.5161,20.1834
2016-04,0.0,2.7287,,NA,,NA,,NA,1.5029,-1.2258,5.4529,2.7242,0.1988,-2.5298,-0.1653,-2.894,-1.3527,-4.0814,10.4875,7.7588,-26.2223,-28.951,5.7246,2.9959,,
2016-05,0.0,1.5029,,NA,,NA,,NA,13.0221,11.5193,-3.1756,-4.6785,-6.7105,-8.2134,2.0835,0.5806,0.9335,-0.5693,20.2377,18.7348,-30.3863,-31.8892,9.5955,8.0927,,
2016-06,90.44,13.0221,,NA,,NA,,NA,5.4529,-7.5693,-1.7127,-14.7348,-3.9974,-17.0195,-0.2977,-13.3198,1.3633,-11.6588,16.6099,3.5878,-37.9264,-50.9485,1.1557,-11.8664,,
2016-07,31.01,5.4529,,NA,,NA,,NA,-3.1756,-8.6285,0.1988,-5.254,-2.7613,-8.2142,2.5952,-2.8577,-0.6254,-6.0783,19.0867,13.6338,-38.097,-43.5499,3.3579,-2.095,,
2016-10,19.38,0.1988,,NA,,NA,,NA,-6.7105,-6.9093,-2.7613,-2.9602,-0.1653,-0.3642,-1.7396,-1.9384,7.0761,6.8773,21.0756,20.8768,-51.3247,-51.5236,0.4924,0.2936,,
2017-05,41.97,2.0835,,NA,,NA,,NA,-0.2977,-2.3812,4.4525,2.369,3.4292,1.3457,0.9335,-1.1499,20.2377,18.1542,11.8144,9.7309,8.0232,5.9397,-17.4144,-19.4979,,
2017-07,44.42,2.5952,,NA,,NA,,NA,4.4525,1.8573,-1.7396,-4.3348,-17.3413,-19.9365,-0.6254,-3.2206,19.0867,16.4915,5.9627,3.3676,14.5317,11.9365,-9.809,-12.4042,,
2017-08,53.28,4.4525,,NA,,NA,,NA,-3.7774,-8.2299,3.4292,-1.0233,-13.2086,-17.6611,-2.1297,-6.5822,24.3488,19.8963,-9.4096,-13.8621,12.4261,7.9736,-9.0915,-13.544,,
2017-11,48.4,3.4292,,NA,,NA,,NA,-6.882,-10.3111,-13.2086,-16.6377,0.9335,-2.4956,10.2541,6.825,11.0468,7.6176,-17.2253,-20.6545,19.3875,15.9583,6.6035,3.1743,,
2018-05,57.87,0.9335,,NA,,NA,,NA,1.3633,0.4298,-2.1297,-3.0632,10.2541,9.3206,20.2377,19.3041,11.8144,10.8808,-30.3863,-31.3198,9.5955,8.662,16.3642,15.4307,,
2018-06,59.23,1.3633,,NA,,NA,,NA,-0.6254,-1.9887,-0.5236,-1.8869,16.4914,15.1281,16.6099,15.2466,5.0148,3.6515,-37.9264,-39.2897,1.1557,-0.2076,4.8661,3.5027,,
2018-10,77.32,7.0761,,NA,,NA,,NA,10.2541,3.178,14.0696,6.9935,10.4875,3.4114,21.0756,13.9995,-11.013,-18.0892,-51.3247,-58.4008,0.4924,-6.5837,7.9954,0.9193,,
2018-11,87.38,10.2541,,NA,,NA,,NA,16.4914,6.2373,13.6671,3.413,20.2377,9.9835,11.0468,0.7926,-17.2253,-27.4795,-48.9748,-59.2289,-1.2838,-11.538,15.3088,5.0547,,
2018-12,100.0,16.4914,98.57,90-100,,NA,,NA,14.0696,-2.4218,16.5247,0.0332,16.6099,0.1185,13.431,-3.0604,-23.0479,-39.5393,-35.8806,-52.3721,-5.8055,-22.2969,2.8462,-13.6452,,
2019-01,92.84,14.0696,95.83,90-100,,NA,,NA,13.6671,-0.4025,10.4875,-3.5822,19.0867,5.017,20.0346,5.9649,-29.7918,-43.8615,-22.4238,-36.4935,-11.3068,-25.3765,-2.3052,-16.3749,,
2019-02,91.65,13.6671,93.06,90-100,,NA,,NA,16.5247,2.8576,20.2377,6.5706,24.3488,10.6817,14.6429,0.9758,-36.7736,-50.4407,-12.4179,-26.085,-18.2534,-31.9205,27.8684,14.2013,,
2019-03,100.0,16.5247,97.22,90-100,,NA,,NA,10.4875,-6.0372,16.6099,0.0853,26.2558,9.7311,24.2426,7.7179,-24.7222,-41.2469,-5.0015,-21.5261,-16.5725,-33.0971,27.5161,10.9915,,
2019-04,82.17,10.4875,81.94,80-89,,NA,,NA,20.2377,9.7502,19.0867,8.5992,21.0756,10.5881,13.7069,3.2194,-26.2223,-36.7098,1.5985,-8.889,-10.2655,-20.753,,,,
2019-05,100.0,20.2377,95.83,90-100,,NA,,NA,16.6099,-3.6277,24.3488,4.1112,11.0468,-9.1909,11.8144,-8.4233,-30.3863,-50.624,8.0232,-12.2145,-17.4144,-37.6521,,,,
2019-06,90.35,16.6099,84.72,80-89,,NA,,NA,19.0867,2.4768,26.2558,9.6459,13.431,-3.179,5.0148,-11.5951,-37.9264,-54.5363,14.7902,-1.8197,-24.2529,-40.8629,,,,
2019-07,96.94,19.0867,90.28,90-100,,NA,,NA,24.3488,5.2621,21.0756,1.9889,20.0346,0.9479,5.9627,-13.124,-38.097,-57.1837,14.5317,-4.555,-9.809,-28.8957,,,,
2019-08,100.0,24.3488,94.44,90-100,,NA,,NA,26.2558,1.907,11.0468,-13.3021,14.6429,-9.7059,-9.4096,-33.7584,-41.5405,-65.8893,12.4261,-11.9227,-9.0915,-33.4403,,,,
2019-09,100.0,26.2558,93.06,90-100,,NA,,NA,21.0756,-5.1802,13.431,-12.8248,24.2426,-2.0132,-9.437,-35.6928,-45.6814,-71.9372,9.5424,-16.7134,-2.9732,-29.229,,,,
2019-10,88.12,21.0756,73.61,70-79,,NA,,NA,11.0468,-10.0288,20.0346,-1.041,13.7069,-7.3687,-11.013,-32.0886,-51.3247,-72.4003,5.2165,-15.8591,-0.9323,-22.0079,,,,
2019-11,65.11,11.0468,62.5,60-69,,NA,,NA,13.431,2.3842,14.6429,3.5962,11.8144,0.7676,-17.2253,-28.2721,-48.9748,-60.0216,19.3875,8.3407,6.6035,-4.4433,,,,
2019-12,70.58,13.431,62.5,60-69,,NA,,NA,20.0346,6.6036,24.2426,10.8116,5.0148,-8.4162,-23.0479,-36.4789,-35.8806,-49.3116,16.4047,2.9737,-5.9641,-19.3951,,,,
2020-01,85.73,20.0346,68.06,60-69,,NA,,NA,14.6429,-5.3916,13.7069,-6.3277,5.9627,-14.0718,-29.7918,-49.8264,-22.4238,-42.4584,15.0169,-5.0177,-6.8067,-26.8413,,,,
2020-02,73.36,14.6429,59.72,50-59,,NA,,NA,24.2426,9.5996,11.8144,-2.8286,-9.4096,-24.0526,-36.7736,-51.4165,-12.4179,-27.0608,12.994,-1.649,10.9696,-3.6734,,,,
2020-03,95.38,24.2426,81.94,80-89,,NA,,NA,13.7069,-10.5357,5.0148,-19.2277,-9.437,-33.6795,-24.7222,-48.9648,-5.0015,-29.244,5.7031,-18.5395,25.9948,1.7522,,,,
2020-04,71.22,13.7069,54.17,50-59,,NA,,NA,11.8144,-1.8926,5.9627,-7.7442,-11.013,-24.72,-26.2223,-39.9292,1.5985,-12.1084,5.7246,-7.9823,35.9934,22.2865,,,,
2020-05,66.88,11.8144,48.61,40-49,,NA,,NA,5.0148,-6.7995,-9.4096,-21.224,-17.2253,-29.0397,-30.3863,-42.2007,8.0232,-3.7912,9.5955,-2.2188,16.3642,4.5499,,,,
2020-06,51.28,5.0148,29.17,20-29,,NA,,NA,5.9627,0.9479,-9.437,-14.4518,-23.0479,-28.0627,-37.9264,-42.9412,14.7902,9.7754,1.1557,-3.8591,4.8661,-0.1488,,,,
2020-07,53.45,5.9627,37.5,30-39,,NA,,NA,-9.4096,-15.3723,-11.013,-16.9758,-29.7918,-35.7546,-38.097,-44.0597,14.5317,8.569,3.3579,-2.6048,2.5088,-3.4539,,,,
2022-04,68.22,1.5985,68.06,60-69,69.17,60-69,,NA,8.0232,6.4247,14.5317,12.9332,5.2165,3.618,5.7246,4.1261,-10.2655,-11.864,35.9934,34.3949,,,,,,
2022-05,76.5,8.0232,79.17,70-79,74.17,70-79,,NA,14.7902,6.7671,12.4261,4.403,19.3875,11.3643,9.5955,1.5724,-17.4144,-25.4376,16.3642,8.3411,,,,,,
2022-06,85.22,14.7902,81.94,80-89,77.5,70-79,,NA,14.5317,-0.2585,9.5424,-5.2478,16.4047,1.6145,1.1557,-13.6345,-24.2529,-39.0431,4.8661,-9.9242,,,,,,
2022-07,84.89,14.5317,81.94,80-89,75.83,70-79,,NA,12.4261,-2.1056,5.2165,-9.3152,15.0169,0.4852,3.3579,-11.1738,-9.809,-24.3407,2.5088,-12.0229,,,,,,
2022-08,82.17,12.4261,81.94,80-89,74.17,70-79,,NA,9.5424,-2.8837,19.3875,6.9613,12.994,0.5678,1.0852,-11.3409,-9.0915,-21.5176,13.5946,1.1685,,,,,,
2022-09,78.46,9.5424,81.94,80-89,70.83,70-79,,NA,5.2165,-4.3259,16.4047,6.8624,5.7031,-3.8393,-5.3946,-14.9369,-2.9732,-12.5155,12.1664,2.624,,,,,,
2022-10,72.88,5.2165,76.39,70-79,64.17,60-69,,NA,19.3875,14.171,15.0169,9.8004,5.7246,0.5081,0.4924,-4.724,-0.9323,-6.1487,7.9954,2.779,,,,,,
2022-11,91.15,19.3875,95.83,90-100,84.17,80-89,,NA,16.4047,-2.9827,12.994,-6.3935,9.5955,-9.7919,-1.2838,-20.6713,6.6035,-12.784,15.3088,-4.0786,,,,,,
2022-12,87.3,16.4047,93.06,90-100,77.5,70-79,82.53,80-89,15.0169,-1.3878,5.7031,-10.7017,1.1557,-15.249,-5.8055,-22.2102,-5.9641,-22.3689,2.8462,-13.5585,,,,,,
2023-01,85.51,15.0169,90.28,90-100,74.17,70-79,80.36,80-89,12.994,-2.0229,5.7246,-9.2923,3.3579,-11.659,-11.3068,-26.3237,-6.8067,-21.8237,-2.3052,-17.3221,,,,,,
2023-02,82.91,12.994,81.94,80-89,69.17,60-69,76.79,70-79,5.7031,-7.2909,9.5955,-3.3984,1.0852,-11.9087,-18.2534,-31.2474,10.9696,-2.0244,27.8684,14.8745,,,,,,
2023-03,73.51,5.7031,73.61,70-79,59.17,50-59,69.64,60-69,5.7246,0.0215,1.1557,-4.5473,-5.3946,-11.0976,-16.5725,-22.2755,25.9948,20.2917,27.5161,21.8131,,,,,,
2023-04,73.54,5.7246,73.61,70-79,59.17,50-59,69.64,60-69,9.5955,3.871,3.3579,-2.3667,0.4924,-5.2321,-10.2655,-15.99,35.9934,30.2688,,,,,,,,
2023-05,78.53,9.5955,79.17,70-79,64.17,60-69,73.21,70-79,1.1557,-8.4398,1.0852,-8.5103,-1.2838,-10.8794,-17.4144,-27.01,16.3642,6.7687,,,,,,,,
2023-06,67.65,1.1557,59.72,50-59,45.83,40-49,61.31,60-69,3.3579,2.2022,-5.3946,-6.5503,-5.8055,-6.9612,-24.2529,-25.4086,4.8661,3.7103,,,,,,,,
2023-07,70.49,3.3579,62.5,60-69,47.5,40-49,62.5,60-69,1.0852,-2.2727,0.4924,-2.8655,-11.3068,-14.6647,-9.809,-13.1669,2.5088,-0.8491,,,,,,,,
2023-08,67.56,1.0852,54.17,50-59,42.5,40-49,58.93,50-59,-5.3946,-6.4798,-1.2838,-2.3691,-18.2534,-19.3386,-9.0915,-10.1767,13.5946,12.5094,,,,,,,,
2023-10,66.79,0.4924,51.39,50-59,40.83,40-49,56.55,50-59,-1.2838,-1.7763,-11.3068,-11.7993,-10.2655,-10.7579,-0.9323,-1.4247,7.9954,7.503,,,,,,,,
2024-11,74.67,6.6035,70.83,70-79,79.17,70-79,69.64,60-69,-5.9641,-12.5676,10.9696,4.3661,16.3642,9.7608,15.3088,8.7054,,,,,,,,,,
2025-02,80.3,10.9696,79.17,70-79,85.83,80-89,74.4,70-79,25.9948,15.0252,16.3642,5.3947,13.5946,2.625,27.8684,16.8989,,,,,,,,,,
2025-03,99.66,25.9948,98.61,90-100,99.17,90-100,93.45,90-100,35.9934,9.9986,4.8661,-21.1287,12.1664,-13.8284,27.5161,1.5213,,,,,,,,,,
2025-04,100.0,35.9934,98.61,90-100,99.17,90-100,96.43,90-100,16.3642,-19.6291,2.5088,-33.4846,7.9954,-27.9979,,,,,,,,,,,,
2025-05,77.52,16.3642,65.28,60-69,79.17,70-79,68.45,60-69,4.8661,-11.4982,13.5946,-2.7696,15.3088,-1.0554,,,,,,,,,,,,
2025-06,64.35,4.8661,37.5,30-39,57.5,50-59,45.83,40-49,2.5088,-2.3572,12.1664,7.3003,2.8462,-2.0198,,,,,,,,,,,,
2025-07,61.65,2.5088,34.72,30-39,54.17,50-59,43.45,40-49,13.5946,11.0858,7.9954,5.4866,-2.3052,-4.814,,,,,,,,,,,,
2025-08,74.35,13.5946,68.06,60-69,74.17,70-79,63.69,60-69,12.1664,-1.4282,15.3088,1.7142,27.8684,14.2738,,,,,,,,,,,,
2025-09,72.71,12.1664,59.72,50-59,67.5,60-69,57.74,50-59,7.9954,-4.1709,2.8462,-9.3201,27.5161,15.3498,,,,,,,,,,,,
2025-10,67.94,7.9954,56.94,50-59,62.5,60-69,52.98,50-59,15.3088,7.3134,-2.3052,-10.3007,,,,,,,,,,,,,,
2025-11,76.31,15.3088,76.39,70-79,75.83,70-79,67.26,60-69,2.8462,-12.4626,27.8684,12.5596,,,,,,,,,,,,,,
2025-12,62.04,2.8462,37.5,30-39,47.5,40-49,42.26,40-49,-2.3052,-5.1514,27.5161,24.6699,,,,,,,,,,,,,,
