Date,Period,rate,rate_vs
2026-08-28,5d,0.0,0.0
2026-08-29,5d,0.0,0.0
2026-08-30,5d,0.0,0.0
2026-08-31,5d,0.9372,-0.3323
2026-09-01,5d,-4.1237,-0.9841
2026-09-02,5d,-1.8744,-0.5415
2026-08-01,1m,0.0,0.0
2026-09-01,1m,-9.7193,1.8831
2026-09-02,1m,-2.6787,1.3425
2026-06-01,3m,0.0,0.0
2026-07-01,3m,-10.0563,-1.8046
2026-08-01,3m,-19.6323,-0.7803
2026-09-01,3m,-21.487,1.4205
2026-09-02,3m,-14.1728,1.492
2026-03-01,6m,0.0,0.0
2026-04-01,6m,-10.157,-4.6618
2026-05-01,6m,35.2274,7.3875
2026-06-01,6m,59.97,10.3993
2026-07-01,6m,30.5061,5.9354
2026-08-01,6m,5.3132,4.9102
2026-09-01,6m,-5.6427,6.1411
2026-09-02,6m,-2.6186,5.7199
2025-09-01,1y,0.0,0.0
2025-10-01,1y,16.3417,3.813
2025-11-01,1y,6.1456,3.9231
2025-12-01,1y,-34.3834,2.3335
2026-01-01,1y,-42.1699,2.275
2026-02-01,1y,-29.9199,3.2753
2026-03-01,1y,-29.3739,1.8894
2026-04-01,1y,-32.7229,-3.0346
2026-05-01,1y,1.7074,7.072
2026-06-01,1y,31.5334,11.8553
2026-07-01,1y,15.5763,8.7715
2026-08-01,1y,-3.3514,8.1524
2026-09-01,1y,-12.4128,9.5979
2026-09-02,1y,-9.3886,9.3384
2023-09-01,3y,0.0,0.0
2023-10-01,3y,-29.2374,-5.0423
2023-11-01,3y,-10.4523,-3.6381
2023-12-01,3y,42.834,5.9443
2024-01-01,3y,126.4994,8.5776
2024-02-01,3y,59.2993,9.9873
2024-03-01,3y,116.8701,13.5497
2024-04-01,3y,60.3505,14.7408
2024-05-01,3y,13.5184,8.149
2024-06-01,3y,36.0512,12.9889
2024-07-01,3y,53.0613,16.7527
2024-08-01,3y,19.1873,14.7024
2024-09-01,3y,8.2462,17.7913
2024-10-01,3y,-2.8985,18.5762
2024-11-01,3y,4.0163,17.7346
2024-12-01,3y,76.5737,22.8753
2025-01-01,3y,5.0612,18.6086
2025-02-01,3y,14.565,20.6744
2025-03-01,3y,-13.6639,18.0083
2025-04-01,3y,-25.9575,10.9021
2025-05-01,3y,-10.6029,9.8275
2025-06-01,3y,-9.6548,15.4067
2025-07-01,3y,0.9375,20.5782
2025-08-01,3y,-0.3928,20.4545
2025-09-01,3y,2.7043,24.125
2025-10-01,3y,19.4769,27.9798
2025-11-01,3y,16.5549,29.4743
2025-12-01,3y,-26.8962,28.0678
2026-01-01,3y,-42.2686,27.7486
2026-02-01,3y,-37.3873,28.6257
2026-03-01,3y,-39.9085,26.6448
2026-04-01,3y,-44.8031,20.0382
2026-05-01,3y,-19.3326,31.3577
2026-06-01,3y,5.285,37.2517
2026-07-01,3y,-5.3507,33.8298
2026-08-01,3y,-19.7361,33.091
2026-09-01,3y,-26.9718,34.7926
2026-09-02,3y,-24.5152,34.4478
2021-09-01,5y,0.0,0.0
2021-10-01,5y,-19.5317,-3.7214
2021-11-01,5y,50.9233,3.9703
2021-12-01,5y,22.5288,0.4767
2022-01-01,5y,-24.3867,6.1123
2022-02-01,5y,-38.7042,0.0221
2022-03-01,5y,-29.4289,-5.0537
2022-04-01,5y,-18.1872,1.0626
2022-05-01,5y,-54.0452,-8.2021
2022-06-01,5y,-69.297,-7.8404
2022-07-01,5y,-77.3937,-13.1454
2022-08-01,5y,-34.3688,-5.1239
2022-09-01,5y,-35.7551,-8.0815
2022-10-01,5y,-37.6684,-16.2315
2022-11-01,5y,-25.8184,-8.556
2022-12-01,5y,-61.4309,-2.5216
2023-01-01,5y,-76.648,-7.9818
2023-02-01,5y,-38.7519,-0.6247
2023-03-01,5y,-45.1191,-4.4793
2023-04-01,5y,-23.3145,0.4364
2023-05-01,5y,-21.6181,1.9356
2023-06-01,5y,-9.6502,3.3805
2023-07-01,5y,25.9524,8.8914
2023-08-01,5y,51.5668,11.7235
2023-09-01,5y,6.5341,9.9923
2023-10-01,5y,-24.7263,4.1669
2023-11-01,5y,-20.0129,2.8636
2023-12-01,5y,23.9828,11.6059
2024-01-01,5y,111.106,15.6002
2024-02-01,5y,64.1229,18.4458
2024-03-01,5y,135.1354,23.5322
2024-04-01,5y,84.8748,26.2254
2024-05-01,5y,35.3798,20.1407
2024-06-01,5y,63.1379,25.9438
2024-07-01,5y,86.395,30.8635
2024-08-01,5y,47.889,29.3941
