Date,Period,rate,rate_vs
2026-02-01,1m,0.0,0.0
2026-03-01,1m,20.8753,-0.9007
2026-03-02,1m,11.2751,-0.4751
2025-12-01,3m,0.0,0.0
2026-01-01,3m,4.0807,0.4401
2026-02-01,3m,1.5731,1.6219
2026-03-01,3m,22.2248,0.2379
2026-03-02,3m,17.5813,0.1789
2025-09-01,6m,0.0,0.0
2025-10-01,6m,1.7693,3.813
2025-11-01,6m,5.9278,3.9231
2025-12-01,6m,4.4182,2.3335
2026-01-01,6m,7.6111,2.275
2026-02-01,6m,5.6349,3.2753
2026-03-01,6m,26.6577,1.8894
2026-03-02,6m,23.8226,1.631
2025-03-01,1y,0.0,0.0
2025-04-01,1y,-4.6366,-5.3512
2025-05-01,1y,4.6481,-3.1878
2025-06-01,1y,19.7449,3.2563
2025-07-01,1y,18.9393,7.6642
2025-08-01,1y,17.122,6.7989
2025-09-01,1y,14.6916,9.648
2025-10-01,1y,14.685,12.4957
2025-11-01,1y,18.5362,13.1716
2025-12-01,1y,17.0255,11.4262
2026-01-01,1y,20.1386,10.8696
2026-02-01,1y,17.8147,11.4647
2026-03-01,1y,40.7449,9.6152
2026-03-02,1y,38.7091,8.8955
2024-03-01,2y,0.0,0.0
2024-04-01,2y,10.0696,2.7119
2024-05-01,2y,-2.5276,-2.9445
2024-06-01,2y,16.875,3.2648
2024-07-01,2y,3.2023,7.0758
2024-08-01,2y,10.0692,5.1656
2024-09-01,2y,12.2575,8.2607
2024-10-01,2y,17.0595,9.054
2024-11-01,2y,12.9542,8.363
2024-12-01,2y,23.8504,13.2569
2025-01-01,2y,14.8511,9.3123
2025-02-01,2y,12.1542,11.3791
2025-03-01,2y,22.0469,9.0256
2025-04-01,2y,14.8782,2.6295
2025-05-01,2y,21.9869,1.9477
2025-06-01,2y,40.0178,7.4457
2025-07-01,2y,42.4889,12.4545
2025-08-01,2y,42.4038,12.4397
2025-09-01,2y,40.5817,15.9727
2025-10-01,2y,41.0309,19.6361
2025-11-01,2y,45.994,21.0564
2025-12-01,2y,44.4904,19.758
2026-01-01,2y,48.4254,19.4978
2026-02-01,2y,45.7169,20.3651
2026-03-01,2y,74.002,18.5544
2026-03-02,2y,72.4128,17.8381
2023-03-01,3y,0.0,0.0
2023-04-01,3y,-3.0879,4.7883
2023-05-01,3y,-2.5915,3.9002
2023-06-01,3y,-1.1842,4.1196
2023-07-01,3y,15.0505,8.7252
2023-08-01,3y,15.1255,10.1376
2023-09-01,3y,-3.8911,7.2239
2023-10-01,3y,-12.177,0.9247
2023-11-01,3y,-16.4274,-0.3074
2023-12-01,3y,-7.5634,8.306
2024-01-01,3y,1.5865,11.73
2024-02-01,3y,-4.9212,13.912
2024-03-01,3y,6.2427,18.2028
2024-04-01,3y,16.5203,20.0822
2024-05-01,3y,7.0794,13.6624
2024-06-01,3y,26.7681,18.7973
2024-07-01,3y,14.6169,22.9585
2024-08-01,3y,22.1013,21.055
2024-09-01,3y,25.1988,24.4465
2024-10-01,3y,31.2296,25.4408
2024-11-01,3y,27.4511,24.6852
2024-12-01,3y,40.1064,30.2127
2025-01-01,3y,30.7597,25.8316
2025-02-01,3y,27.8925,28.0644
2025-03-01,3y,39.1713,25.2856
2025-04-01,3y,31.3518,17.7379
2025-05-01,3y,39.4944,16.4954
2025-06-01,3y,60.3656,22.2939
2025-07-01,3y,63.9338,27.7184
2025-08-01,3y,64.5218,27.5804
