Date,Period,rate,rate_vs
2026-07-31,5d,0.0,0.0
2026-08-01,5d,0.0,0.0
2026-08-02,5d,0.0,0.0
2026-08-03,5d,2.386,1.4243
2026-08-04,5d,2.6693,3.252
2026-08-05,5d,0.4226,3.051
2026-07-01,1m,0.0,0.0
2026-08-01,1m,-7.3553,0.0735
2026-08-05,1m,-3.3207,3.0375
2026-05-01,3m,0.0,0.0
2026-06-01,3m,-4.3345,5.1456
2026-07-01,3m,2.0089,0.7734
2026-08-01,3m,-6.0516,0.6567
2026-08-05,3m,-4.1603,3.5329
2026-02-01,6m,0.0,0.0
2026-03-01,6m,25.0278,-0.9007
2026-04-01,6m,12.3971,-5.0439
2026-05-01,6m,41.4542,6.2709
2026-06-01,6m,25.51,10.1746
2026-07-01,6m,25.5911,6.2747
2026-08-01,6m,12.4989,5.3949
2026-08-05,6m,11.1669,7.8016
2025-08-01,1y,0.0,0.0
2025-09-01,1y,1.1329,3.6814
2025-10-01,1y,19.2298,5.7777
2025-11-01,1y,30.5293,5.9249
2025-12-01,1y,22.391,4.1656
2026-01-01,1y,14.4695,3.8709
2026-02-01,1y,37.1089,4.7048
2026-03-01,1y,64.943,3.1846
2026-04-01,1y,56.7194,-1.9191
2026-05-01,1y,96.575,8.1178
2026-06-01,1y,78.9848,12.9299
2026-07-01,1y,79.2201,9.8385
2026-08-01,1y,60.0739,9.1996
2026-08-05,1y,56.1021,11.7941
2023-08-01,3y,0.0,0.0
2023-09-01,3y,7.1053,-1.2123
2023-10-01,3y,-5.1523,-5.571
2023-11-01,3y,4.7286,-4.8015
2023-12-01,3y,10.2296,4.6764
2024-01-01,3y,13.1479,7.8372
2024-02-01,3y,21.3666,9.6499
2024-03-01,3y,65.3203,13.4982
2024-04-01,3y,59.7965,14.9452
2024-05-01,3y,44.729,8.5205
2024-06-01,3y,52.462,13.4378
2024-07-01,3y,32.9845,17.3037
2024-08-01,3y,44.3255,15.3322
2024-09-01,3y,52.6193,18.4934
2024-10-01,3y,64.037,19.3404
2024-11-01,3y,60.8807,18.5401
2024-12-01,3y,97.631,23.7499
2025-01-01,3y,64.9593,19.495
2025-02-01,3y,66.1731,21.5969
2025-03-01,3y,35.3368,18.9311
2025-04-01,3y,21.4595,11.7779
2025-05-01,3y,52.5664,10.6837
2025-06-01,3y,72.2753,16.2919
2025-07-01,3y,84.4873,21.5005
2025-08-01,3y,141.1982,21.3818
2025-09-01,3y,138.4529,25.0844
2025-10-01,3y,176.5251,28.9772
2025-11-01,3y,212.455,30.4951
2025-12-01,3y,203.6703,29.0887
2026-01-01,3y,188.03,28.7745
2026-02-01,3y,244.7985,29.6643
2026-03-01,3y,321.6379,27.6724
2026-04-01,3y,311.3389,21.014
2026-05-01,3y,425.2694,32.4196
2026-06-01,3y,391.0235,38.366
2026-07-01,3y,400.587,34.9246
2026-08-01,3y,353.9091,34.1843
2026-08-05,3y,346.2192,37.3234
2021-08-01,5y,0.0,0.0
2021-09-01,5y,0.0204,2.9579
2021-10-01,5y,-0.9228,-2.2479
2021-11-01,5y,24.1827,4.3717
2021-12-01,5y,19.758,1.1036
2022-01-01,5y,22.2223,6.6732
2022-02-01,5y,6.5727,0.6654
2022-03-01,5y,-0.8497,-4.5274
2022-04-01,5y,7.2401,1.4557
2022-05-01,5y,-0.3179,-7.8696
2022-06-01,5y,5.9634,-7.6324
2022-07-01,5y,-0.6438,-13.0345
2022-08-01,5y,24.5088,-5.1208
2022-09-01,5y,17.6149,-8.1098
2022-10-01,5y,12.1327,-16.295
2022-11-01,5y,38.3774,-8.7025
2022-12-01,5y,41.5243,-2.7044
2023-01-01,5y,27.2446,-8.1524
2023-02-01,5y,33.1982,-0.8256
2023-03-01,5y,58.4205,-4.6636
2023-04-01,5y,54.6426,0.2406
2023-05-01,5y,53.6502,1.7477
2023-06-01,5y,52.3038,3.2028
2023-07-01,5y,66.0206,8.7194
2023-08-01,5y,72.6717,11.5706
2023-09-01,5y,82.0046,9.8666
2023-10-01,5y,63.8914,4.0668
2023-11-01,5y,75.2366,2.7742
2023-12-01,5y,83.7268,11.5166
2024-01-01,5y,89.1691,15.5255
2024-02-01,5y,103.6929,18.3901
2024-03-01,5y,179.9751,23.4965
2024-04-01,5y,178.9809,26.2144
2024-05-01,5y,158.5273,20.1543
2024-06-01,5y,175.974,25.9768
2024-07-01,5y,143.9758,30.9199
2024-08-01,5y,165.9527,29.4731
2024-09-01,5y,183.1955,33.5755
2024-10-01,5y,206.7664,35.1526
2024-11-01,5y,203.5746,34.8125
2024-12-01,5y,275.5628,41.2141
2025-01-01,5y,217.0878,36.9382
2025-02-01,5y,221.2508,39.7224
2025-03-01,5y,162.9645,37.0404
2025-04-01,5y,135.7609,29.0371
2025-05-01,5y,194.8411,27.7793
2025-06-01,5y,233.3753,34.2113
2025-07-01,5y,258.2307,40.3197
2025-08-01,5y,370.2983,40.3812
2025-09-01,5y,368.4493,44.8374
2025-10-01,5y,446.9181,49.5765
2025-11-01,5y,522.8108,51.6172
2025-12-01,5y,510.3561,50.2576
2026-01-01,5y,483.2814,50.1145
2026-02-01,5y,602.8279,51.3465
2026-03-01,5y,765.889,49.2054
2026-04-01,5y,751.7039,41.5517
2026-05-01,5y,995.9056,54.9124
2026-06-01,5y,933.0073,62.0482
2026-07-01,5y,961.1537,58.2476
2026-08-01,5y,869.2281,57.5482
2026-08-05,5y,859.0127,61.3812
2019-08-01,7y,0.0,0.0
2019-09-01,7y,-4.9314,-0.9078
2019-10-01,7y,9.6632,0.2448
2019-11-01,7y,26.4476,4.5464
2019-12-01,7y,18.698,6.1238
2020-01-01,7y,12.1266,7.9962
2020-02-01,7y,2.4699,6.6068
2020-03-01,7y,-7.0953,-2.9086
2020-04-01,7y,-22.1136,-18.4831
2020-05-01,7y,-24.6384,-4.0003
2020-06-01,7y,-8.9249,4.2361
2020-07-01,7y,-4.1387,5.9977
2020-08-01,7y,20.4533,10.9342
2020-09-01,7y,25.7234,18.8599
2020-10-01,7y,22.769,12.751
2020-11-01,7y,6.7884,8.3592
2020-12-01,7y,17.1562,20.9505
2021-01-01,7y,22.0262,22.8352
2021-02-01,7y,28.5963,22.2962
2021-03-01,7y,48.5087,25.4435
2021-04-01,7y,69.8375,28.9611
2021-05-01,7y,80.3222,32.9159
2021-06-01,7y,81.5681,32.1895
2021-07-01,7y,66.6239,34.5966
2021-08-01,7y,54.7942,35.6437
2021-09-01,7y,52.7822,38.3221
2021-10-01,7y,49.4164,31.8836
2021-11-01,7y,84.4682,38.5348
2021-12-01,7y,83.9764,34.2988
2022-01-01,7y,91.1422,40.7808
2022-02-01,7y,69.1653,32.9732
2022-03-01,7y,56.7064,25.238
2022-04-01,7y,67.414,31.4828
2022-05-01,7y,54.8913,18.7307
2022-06-01,7y,62.8967,17.4903
2022-07-01,7y,51.8416,9.3352
2022-08-01,7y,88.3871,17.5417
2022-09-01,7y,78.4097,12.9173
2022-10-01,7y,69.9525,1.9125
2022-11-01,7y,109.0335,9.6854
2022-12-01,7y,114.7286,15.948
2023-01-01,7y,93.8991,8.9146
2023-02-01,7y,103.0528,16.8022
2023-03-01,7y,141.8314,11.8611
