Date,Period,rate,rate_vs
2026-07-23,5d,0.0,0.0
2026-07-24,5d,0.6194,0.0781
2026-07-25,5d,0.6194,0.0781
2026-07-26,5d,0.6194,0.0781
2026-07-27,5d,2.8801,0.1032
2026-07-28,5d,3.2208,0.3463
2026-06-01,1m,0.0,0.0
2026-07-01,1m,11.0396,-1.8046
2026-07-28,1m,3.2088,-1.6025
2026-04-01,3m,0.0,0.0
2026-05-01,3m,26.3679,9.8967
2026-06-01,3m,17.3045,10.4064
2026-07-01,3m,23.9363,5.08
2026-07-28,3m,15.3989,3.1037
2026-01-01,6m,0.0,0.0
2026-02-01,6m,11.3161,1.3481
2026-03-01,6m,5.2907,-0.1825
2026-04-01,6m,-8.0098,-4.7144
2026-05-01,6m,18.8637,6.0896
2026-06-01,6m,19.3129,10.3572
2026-07-01,6m,29.0208,6.7609
2026-07-28,6m,22.1835,5.0864
2025-07-01,1y,0.0,0.0
2025-08-01,1y,-1.7006,0.5476
2025-09-01,1y,6.1753,4.0174
2025-10-01,1y,-7.2739,6.6654
2025-11-01,1y,-5.1879,7.1038
2025-12-01,1y,-4.4669,5.407
2026-01-01,1y,3.4356,5.0539
2026-02-01,1y,14.6915,5.8294
2026-03-01,1y,12.5034,4.2459
2026-04-01,1y,-1.2464,-0.9753
2026-05-01,1y,25.0627,9.03
2026-06-01,1y,27.3011,13.8814
2026-07-01,1y,38.9579,10.7928
2026-07-28,1y,33.0384,9.2331
2023-07-01,3y,0.0,0.0
2023-08-01,3y,7.6797,2.8681
2023-09-01,3y,-3.1318,0.2551
2023-10-01,3y,-9.3701,-4.8173
2023-11-01,3y,-14.7296,-4.6934
2023-12-01,3y,0.2427,4.515
2024-01-01,3y,16.4467,7.8629
2024-02-01,3y,4.777,9.8671
2024-03-01,3y,5.5912,13.88
2024-04-01,3y,6.911,15.4883
2024-05-01,3y,-12.4411,9.1489
2024-06-01,3y,-8.0867,14.1223
2024-07-01,3y,-9.5394,18.0669
2024-08-01,3y,-8.3634,16.1446
2024-09-01,3y,-16.067,19.3645
2024-10-01,3y,-15.9264,20.2587
2024-11-01,3y,-10.0617,19.486
2024-12-01,3y,-1.1357,24.7607
2025-01-01,3y,-10.4227,20.5036
2025-02-01,3y,-1.2197,22.6369
2025-03-01,3y,-10.0074,19.963
2025-04-01,3y,-12.3054,12.752
2025-05-01,3y,-14.3569,11.6346
2025-06-01,3y,-0.3879,17.2743
2025-07-01,3y,16.4736,22.5214
2025-08-01,3y,13.9509,22.4045
2025-09-01,3y,21.5078,26.1393
2025-10-01,3y,7.536,30.0701
2025-11-01,3y,7.595,31.6096
2025-12-01,3y,6.9974,30.1997
2026-01-01,3y,14.7181,29.888
2026-02-01,3y,27.2931,30.789
2026-03-01,3y,26.0571,28.783
2026-04-01,3y,11.3409,22.0669
2026-05-01,3y,40.4142,33.5645
2026-06-01,3y,44.3901,39.5653
2026-07-01,3y,59.1169,36.1007
2026-07-28,3y,54.139,34.2352
2021-07-01,5y,0.0,0.0
2021-08-01,5y,-8.492,1.7707
2021-09-01,5y,4.5134,3.9219
2021-10-01,5y,-3.0555,-1.1374
2021-11-01,5y,14.0714,5.0647
2021-12-01,5y,0.6989,1.8654
2022-01-01,5y,6.7602,7.3871
2022-02-01,5y,1.5154,1.4028
2022-03-01,5y,-11.4847,-3.9018
2022-04-01,5y,-9.7721,1.9782
2022-05-01,5y,-19.7111,-7.4261
2022-06-01,5y,-11.3532,-7.3018
2022-07-01,5y,-19.4886,-12.8046
2022-08-01,5y,-2.8357,-4.9814
2022-09-01,5y,-9.6443,-8.0116
2022-10-01,5y,-23.4657,-16.2466
2022-11-01,5y,-18.0921,-8.7263
2022-12-01,5y,0.1469,-2.7616
2023-01-01,5y,-2.0691,-8.2114
2023-02-01,5y,18.9557,-0.9109
