Date,Period,rate,rate_vs
2026-02-01,1m,0.0,0.0
2026-03-01,1m,-1.6404,-0.9007
2026-03-02,1m,1.5555,-0.4751
2025-12-01,3m,0.0,0.0
2026-01-01,3m,6.889,0.4401
2026-02-01,3m,11.6374,1.6219
2026-03-01,3m,6.0638,0.2379
2026-03-02,3m,7.0805,0.1789
2025-09-01,6m,0.0,0.0
2025-10-01,6m,4.4143,3.813
2025-11-01,6m,-21.0154,3.9231
2025-12-01,6m,-18.9621,2.3335
2026-01-01,6m,-8.2474,2.275
2026-02-01,6m,0.8268,3.2753
2026-03-01,6m,-0.8801,1.8894
2026-03-02,6m,1.6595,1.631
2025-03-01,1y,0.0,0.0
2025-04-01,1y,-8.2476,-5.3512
2025-05-01,1y,-5.1763,-3.1878
2025-06-01,1y,3.6373,3.2563
2025-07-01,1y,6.5142,7.6642
2025-08-01,1y,9.2644,6.7989
2025-09-01,1y,9.7041,9.648
2025-10-01,1y,13.1975,12.4957
2025-11-01,1y,-13.7645,13.1716
2025-12-01,1y,-17.2677,11.4262
2026-01-01,1y,-9.643,10.8696
2026-02-01,1y,-1.5028,11.4647
2026-03-01,1y,-2.9065,9.6152
2026-03-02,1y,-0.3095,8.8955
2024-03-01,2y,0.0,0.0
2024-04-01,2y,-0.1683,2.7119
2024-05-01,2y,-12.349,-2.9445
2024-06-01,2y,-6.9722,3.2648
2024-07-01,2y,-4.0149,7.0758
2024-08-01,2y,10.5049,5.1656
2024-09-01,2y,13.0039,8.2607
2024-10-01,2y,19.5345,9.054
2024-11-01,2y,24.4155,8.363
2024-12-01,2y,31.2036,13.2569
2025-01-01,2y,28.6463,9.3123
2025-02-01,2y,48.9822,11.3791
2025-03-01,2y,42.5378,9.0256
2025-04-01,2y,27.9004,2.6295
2025-05-01,2y,24.5831,1.9477
2025-06-01,2y,32.0086,7.4457
2025-07-01,2y,34.826,12.4545
2025-08-01,2y,37.9125,12.4397
2025-09-01,2y,38.3229,15.9727
2025-10-01,2y,42.4598,19.6361
2025-11-01,2y,8.5,21.0564
2025-12-01,2y,1.9053,19.758
2026-01-01,2y,8.9369,19.4978
2026-02-01,2y,17.1974,20.3651
2026-03-01,2y,14.6806,18.5544
2026-03-02,2y,16.8811,17.8381
2023-03-01,3y,0.0,0.0
2023-04-01,3y,1.0445,4.7883
2023-05-01,3y,-7.4102,3.9002
2023-06-01,3y,3.5129,4.1196
2023-07-01,3y,2.6167,8.7252
2023-08-01,3y,11.5786,10.1376
2023-09-01,3y,12.8756,7.2239
2023-10-01,3y,8.6816,0.9247
2023-11-01,3y,1.4283,-0.3074
2023-12-01,3y,15.0422,8.306
2024-01-01,3y,17.7245,11.73
2024-02-01,3y,20.5671,13.912
2024-03-01,3y,21.4729,18.2028
2024-04-01,3y,19.7315,20.0822
2024-05-01,3y,3.8434,13.6624
2024-06-01,3y,5.0414,18.7973
2024-07-01,3y,6.0898,22.9585
2024-08-01,3y,20.734,21.055
2024-09-01,3y,24.2684,24.4465
2024-10-01,3y,32.2847,25.4408
2024-11-01,3y,38.8519,24.6852
2024-12-01,3y,47.7055,30.2127
2025-01-01,3y,46.1836,25.8316
2025-02-01,3y,70.4233,28.0644
2025-03-01,3y,64.7635,25.2856
2025-04-01,3y,48.9428,17.7379
2025-05-01,3y,45.5179,16.4954
2025-06-01,3y,54.4409,22.2939
2025-07-01,3y,58.1517,27.7184
2025-08-01,3y,62.1889,27.5804
