Date,Period,rate,rate_vs
2026-07-24,5d,0.0,0.0
2026-07-25,5d,0.0,0.0
2026-07-26,5d,0.0,0.0
2026-07-27,5d,1.6089,0.025
2026-07-28,5d,3.3094,0.268
2026-07-29,5d,2.2257,-1.2531
2026-06-01,1m,0.0,0.0
2026-07-01,1m,10.418,-1.8046
2026-07-29,1m,16.1038,-3.0952
2026-04-01,3m,0.0,0.0
2026-05-01,3m,0.5526,9.8967
2026-06-01,3m,2.1268,10.4064
2026-07-01,3m,12.0588,5.08
2026-07-29,3m,20.3656,1.5397
2026-01-01,6m,0.0,0.0
2026-02-01,6m,-1.6664,1.3481
2026-03-01,6m,-12.2391,-0.1825
2026-04-01,6m,-8.566,-4.7144
2026-05-01,6m,-5.8384,6.0896
2026-06-01,6m,-2.8835,10.3572
2026-07-01,6m,7.8541,6.7609
2026-07-29,6m,17.8249,3.4922
2025-07-01,1y,0.0,0.0
2025-08-01,1y,-7.6978,0.5476
2025-09-01,1y,5.9298,4.0174
2025-10-01,1y,-2.4018,6.6654
2025-11-01,1y,-0.8635,7.1038
2025-12-01,1y,4.6069,5.407
2026-01-01,1y,8.2919,5.0539
2026-02-01,1y,5.4138,5.8294
2026-03-01,1y,-7.2738,4.2459
2026-04-01,1y,-6.8569,-0.9753
2026-05-01,1y,-5.5684,9.03
2026-06-01,1y,-3.2713,13.8814
2026-07-01,1y,7.2048,10.7928
2026-07-29,1y,17.7422,7.5761
2023-07-01,3y,0.0,0.0
2023-08-01,3y,9.0952,2.8681
2023-09-01,3y,5.5823,0.2551
2023-10-01,3y,2.3925,-4.8173
2023-11-01,3y,-2.0594,-4.6934
2023-12-01,3y,6.5914,4.515
2024-01-01,3y,11.9176,7.8629
2024-02-01,3y,9.1169,9.8671
2024-03-01,3y,19.0252,13.88
2024-04-01,3y,25.8565,15.4883
2024-05-01,3y,19.0317,9.1489
2024-06-01,3y,27.0581,14.1223
2024-07-01,3y,21.8696,18.0669
2024-08-01,3y,25.2514,16.1446
2024-09-01,3y,23.4104,19.3645
2024-10-01,3y,20.0317,20.2587
2024-11-01,3y,20.684,19.486
2024-12-01,3y,28.75,24.7607
2025-01-01,3y,16.4564,20.5036
2025-02-01,3y,17.7596,22.6369
2025-03-01,3y,12.6956,19.963
2025-04-01,3y,8.7644,12.752
2025-05-01,3y,-1.3017,11.6346
2025-06-01,3y,2.1577,17.2743
2025-07-01,3y,7.0825,22.5214
2025-08-01,3y,-1.3271,22.4045
2025-09-01,3y,8.8166,26.1393
2025-10-01,3y,1.8865,30.0701
2025-11-01,3y,2.8141,31.6096
2025-12-01,3y,8.2147,30.1997
2026-01-01,3y,12.584,29.888
2026-02-01,3y,10.4159,30.789
2026-03-01,3y,-2.5255,28.783
2026-04-01,3y,-2.8486,22.0669
2026-05-01,3y,-2.1327,33.5645
2026-06-01,3y,-0.2178,39.5653
2026-07-01,3y,10.2913,36.1007
2026-07-29,3y,21.4602,32.1989
2021-07-01,5y,0.0,0.0
2021-08-01,5y,-3.0205,1.7707
2021-09-01,5y,3.9567,3.9219
2021-10-01,5y,4.0044,-1.1374
2021-11-01,5y,7.9731,5.0647
2021-12-01,5y,-3.3192,1.8654
2022-01-01,5y,5.1745,7.3871
2022-02-01,5y,9.6594,1.4028
2022-03-01,5y,2.0574,-3.9018
2022-04-01,5y,13.9638,1.9782
2022-05-01,5y,3.1555,-7.4261
2022-06-01,5y,0.9731,-7.3018
2022-07-01,5y,-6.6845,-12.8046
2022-08-01,5y,-4.0303,-4.9814
2022-09-01,5y,-7.1109,-8.0116
2022-10-01,5y,-15.6783,-16.2466
2022-11-01,5y,5.4011,-8.7263
2022-12-01,5y,7.982,-2.7616
2023-01-01,5y,-0.7229,-8.2114
2023-02-01,5y,4.1026,-0.9109
2023-03-01,5y,4.5801,-4.7433
2023-04-01,5y,-13.6156,0.1496
2023-05-01,5y,-9.2475,1.6602
2023-06-01,5y,-14.0562,3.1216
2023-07-01,5y,-4.7404,8.6436
2023-08-01,5y,4.2302,11.5108
2023-09-01,5y,5.1439,9.8275
2023-10-01,5y,3.6377,4.0445
2023-11-01,5y,-0.3899,2.7584
2023-12-01,5y,7.9873,11.5038
2024-01-01,5y,14.2958,15.5266
2024-02-01,5y,12.7118,18.4085
2024-03-01,5y,23.8171,23.5347
2024-04-01,5y,32.5226,26.2754
2024-05-01,5y,27.0491,20.2336
2024-06-01,5y,36.7869,26.0758
2024-07-01,5y,32.5797,31.0422
2024-08-01,5y,37.2543,29.6148
2024-09-01,5y,36.2379,33.7405
2024-10-01,5y,33.2947,35.3395
2024-11-01,5y,34.5905,35.0182
2024-12-01,5y,44.1436,41.4481
2025-01-01,5y,31.0587,37.1847
2025-02-01,5y,32.7862,39.9907
2025-03-01,5y,27.3262,37.3201
2025-04-01,5y,22.9612,29.314
2025-05-01,5y,11.5395,28.0629
2025-06-01,5y,15.1317,34.5179
2025-07-01,5y,20.4602,40.6512
2025-08-01,5y,10.9109,40.7254
2025-09-01,5y,22.0115,45.2046
2025-10-01,5y,14.1817,49.9689
2025-11-01,5y,15.0241,52.029
2025-12-01,5y,20.8839,50.6793
2026-01-01,5y,25.6823,50.5483
2026-02-01,5y,23.2502,51.7958
2026-03-01,5y,8.7601,49.6597
2026-04-01,5y,8.163,41.9924
2026-05-01,5y,8.7262,55.4027
2026-06-01,5y,10.6354,62.5725
2026-07-01,5y,22.0857,58.7716
2026-07-29,5y,34.3907,54.3923
2019-07-01,7y,0.0,0.0
2019-08-01,7y,-10.8028,-0.3391
2019-09-01,7y,-15.831,-1.0265
2019-10-01,7y,-2.5611,0.0294
2019-11-01,7y,4.4466,4.4077
2019-12-01,7y,5.3748,6.2484
2020-01-01,7y,4.5953,8.3167
2020-02-01,7y,0.9534,7.0741
2020-03-01,7y,-11.59,-2.4227
2020-04-01,7y,-44.1342,-18.1544
2020-05-01,7y,-23.6505,-3.8951
2020-06-01,7y,-13.9426,4.3011
2020-07-01,7y,-15.5875,6.0921
2020-08-01,7y,-7.9465,11.0669
2020-09-01,7y,0.9883,19.0584
2020-10-01,7y,-5.7491,13.0154
2020-11-01,7y,-4.6363,8.6511
2020-12-01,7y,16.827,21.2936
2021-01-01,7y,17.3278,23.2382
2021-02-01,7y,17.6631,22.7478
2021-03-01,7y,37.9516,25.9489
2021-04-01,7y,42.4159,29.5241
2021-05-01,7y,52.0754,33.5414
2021-06-01,7y,63.689,32.8569
2021-07-01,7y,53.2978,35.3151
2021-08-01,7y,46.7427,36.4053
2021-09-01,7y,53.064,39.1335
2021-10-01,7y,53.156,32.6893
2021-11-01,7y,58.5902,39.4032
2021-12-01,7y,42.3203,35.1664
2022-01-01,7y,52.4391,41.7096
2022-02-01,7y,58.3066,33.8724
2022-03-01,7y,47.2717,26.0967
2022-04-01,7y,63.2333,32.388
2022-05-01,7y,47.8912,19.5554
2022-06-01,7y,43.833,18.3025
2022-07-01,7y,31.9138,10.0863
2022-08-01,7y,34.0484,18.3368
2022-09-01,7y,28.4999,13.6762
2022-10-01,7y,15.4015,2.5898
2022-11-01,7y,42.125,10.3979
2022-12-01,7y,44.9952,16.6908
2023-01-01,7y,32.8718,9.6068
2023-02-01,7y,38.4804,17.5341
2023-03-01,7y,38.5143,12.557
2023-04-01,7y,13.9484,17.7694
2023-05-01,7y,18.5464,19.1649
2023-06-01,7y,11.401,20.5529
2023-07-01,7y,22.3825,26.72
2023-08-01,7y,33.1458,29.9206
2023-09-01,7y,33.856,27.8802
2023-10-01,7y,31.5253,21.0321
2023-11-01,7y,25.9917,19.3044
2023-12-01,7y,36.0401,29.1846
2024-01-01,7y,43.6376,33.7473
