Date,Period,rate,rate_vs
2026-08-24,5d,0.0,0.0
2026-08-25,5d,0.9853,0.312
2026-08-26,5d,-0.7201,0.3377
2026-08-27,5d,-0.5167,0.986
2026-08-28,5d,-3.8656,0.7708
2026-08-29,5d,-4.5856,0.7708
2026-07-01,1m,0.0,0.0
2026-08-01,1m,-3.9253,0.0735
2026-08-29,1m,7.1567,2.985
2026-05-01,3m,0.0,0.0
2026-06-01,3m,4.3696,5.1456
2026-07-01,3m,-20.3365,0.7734
2026-08-01,3m,-16.8997,0.6567
2026-08-29,3m,-4.5306,3.4802
2026-02-01,6m,0.0,0.0
2026-03-01,6m,9.1934,-0.9007
2026-04-01,6m,-4.6207,-5.0439
2026-05-01,6m,-3.4686,6.2709
2026-06-01,6m,1.73,10.1746
2026-07-01,6m,-20.9377,6.2747
2026-08-01,6m,-20.6252,5.3949
2026-08-29,6m,-9.991,7.7468
2025-08-01,1y,0.0,0.0
2025-09-01,1y,-11.7227,3.6814
2025-10-01,1y,-1.5034,5.7777
2025-11-01,1y,-13.3172,5.9249
2025-12-01,1y,-38.9256,4.1656
2026-01-01,1y,-40.9708,3.8709
2026-02-01,1y,-48.8699,4.7048
2026-03-01,1y,-36.4981,3.1846
2026-04-01,1y,-37.9156,-1.9191
2026-05-01,1y,-33.9567,8.1178
2026-06-01,1y,-27.4648,12.9299
2026-07-01,1y,-41.4833,9.8385
2026-08-01,1y,-40.4075,9.1996
2026-08-29,1y,-31.4403,11.7373
2023-08-01,3y,0.0,0.0
2023-09-01,3y,-3.6801,-1.2123
2023-10-01,3y,-0.2777,-5.571
2023-11-01,3y,5.3266,-4.8015
2023-12-01,3y,18.0808,4.6764
2024-01-01,3y,72.2291,7.8372
2024-02-01,3y,22.7829,9.6499
2024-03-01,3y,98.7213,13.4982
2024-04-01,3y,75.5382,14.9452
2024-05-01,3y,51.5902,8.5205
2024-06-01,3y,46.659,13.4378
2024-07-01,3y,9.3202,17.3037
2024-08-01,3y,-10.3407,15.3322
2024-09-01,3y,-31.5481,18.4934
2024-10-01,3y,-22.0469,19.3404
2024-11-01,3y,-31.5269,18.5401
2024-12-01,3y,223.4508,23.7499
2025-01-01,3y,335.6506,19.495
2025-02-01,3y,305.0903,21.5969
2025-03-01,3y,244.8287,18.9311
2025-04-01,3y,123.57,11.7779
2025-05-01,3y,138.2128,10.6837
2025-06-01,3y,110.0586,16.2919
2025-07-01,3y,76.1961,21.5005
2025-08-01,3y,189.5599,21.3818
2025-09-01,3y,149.1676,25.0844
2025-10-01,3y,154.8305,28.9772
2025-11-01,3y,118.1798,30.4951
2025-12-01,3y,45.2118,29.0887
2026-01-01,3y,23.1779,28.7745
2026-02-01,3y,-4.9463,29.6643
2026-03-01,3y,4.067,27.6724
