Date,Period,rate,rate_vs
2026-08-05,5d,0.0,0.0
2026-08-06,5d,-0.623,-0.1696
2026-08-07,5d,-0.4205,0.4395
2026-08-08,5d,-0.4205,0.4395
2026-08-09,5d,-0.4205,0.4395
2026-08-10,5d,-0.0311,0.4226
2026-07-01,1m,0.0,0.0
2026-08-01,1m,1.593,0.0735
2026-08-10,1m,2.6333,3.4728
2026-05-01,3m,0.0,0.0
2026-06-01,3m,-4.9796,5.1456
2026-07-01,3m,12.7664,0.7734
2026-08-01,3m,10.3159,0.6567
2026-08-10,3m,9.7291,3.9704
2026-02-01,6m,0.0,0.0
2026-03-01,6m,-2.6815,-0.9007
2026-04-01,6m,-3.8983,-5.0439
2026-05-01,6m,3.9199,6.2709
2026-06-01,6m,-2.112,10.1746
2026-07-01,6m,13.7269,6.2747
2026-08-01,6m,13.3106,5.3949
2026-08-10,6m,13.4809,8.2572
2025-08-01,1y,0.0,0.0
2025-09-01,1y,11.0178,3.6814
2025-10-01,1y,4.5303,5.7777
2025-11-01,1y,0.405,5.9249
2025-12-01,1y,6.1434,4.1656
2026-01-01,1y,15.4883,3.8709
2026-02-01,1y,18.7063,4.7048
2026-03-01,1y,13.0215,3.1846
2026-04-01,1y,8.5489,-1.9191
2026-05-01,1y,14.8274,8.1178
2026-06-01,1y,7.7988,12.9299
2026-07-01,1y,23.8977,9.8385
2026-08-01,1y,23.9637,9.1996
2026-08-10,1y,24.3995,12.2665
2023-08-01,3y,0.0,0.0
2023-09-01,3y,-4.3323,-1.2123
2023-10-01,3y,-11.5276,-5.571
2023-11-01,3y,-11.0688,-4.8015
2023-12-01,3y,13.3114,4.6764
2024-01-01,3y,22.9618,7.8372
2024-02-01,3y,12.5392,9.6499
2024-03-01,3y,12.1689,13.4982
2024-04-01,3y,18.7019,14.9452
2024-05-01,3y,8.9171,8.5205
2024-06-01,3y,6.6998,13.4378
2024-07-01,3y,6.5002,17.3037
2024-08-01,3y,17.3945,15.3322
2024-09-01,3y,26.0576,18.4934
2024-10-01,3y,18.2203,19.3404
2024-11-01,3y,25.8923,18.5401
2024-12-01,3y,38.4246,23.7499
2025-01-01,3y,24.7629,19.495
2025-02-01,3y,23.2503,21.5969
2025-03-01,3y,19.774,18.9311
2025-04-01,3y,7.0542,11.7779
2025-05-01,3y,3.4678,10.6837
2025-06-01,3y,11.1874,16.2919
2025-07-01,3y,19.331,21.5005
2025-08-01,3y,12.0193,21.3818
2025-09-01,3y,23.947,25.0844
2025-10-01,3y,21.9387,28.9772
2025-11-01,3y,18.0856,30.4951
2025-12-01,3y,24.3042,29.0887
2026-01-01,3y,35.9314,28.7745
2026-02-01,3y,41.6712,29.6643
2026-03-01,3y,36.6975,27.6724
2026-04-01,3y,32.1006,21.014
2026-05-01,3y,39.948,32.4196
2026-06-01,3y,31.9919,38.366
2026-07-01,3y,51.6602,34.9246
2026-08-01,3y,52.7682,34.1843
2026-08-10,3y,54.1735,37.9037
2021-08-01,5y,0.0,0.0
2021-09-01,5y,1.0333,2.9579
2021-10-01,5y,9.4992,-2.2479
2021-11-01,5y,6.334,4.3717
2021-12-01,5y,-5.4921,1.1036
2022-01-01,5y,-1.3116,6.6732
2022-02-01,5y,4.3473,0.6654
2022-03-01,5y,-5.7545,-4.5274
2022-04-01,5y,-5.9292,1.4557
2022-05-01,5y,-13.053,-7.8696
2022-06-01,5y,-5.9609,-7.6324
2022-07-01,5y,-14.0172,-13.0345
2022-08-01,5y,-11.1374,-5.1208
2022-09-01,5y,-13.3852,-8.1098
2022-10-01,5y,-22.1146,-16.295
2022-11-01,5y,-15.6096,-8.7025
2022-12-01,5y,-9.7233,-2.7044
2023-01-01,5y,-11.6812,-8.1524
2023-02-01,5y,0.4053,-0.8256
2023-03-01,5y,-3.5165,-4.6636
2023-04-01,5y,-25.3692,0.2406
2023-05-01,5y,-30.7089,1.7477
2023-06-01,5y,-34.5104,3.2028
2023-07-01,5y,-26.4298,8.7194
2023-08-01,5y,-12.5203,11.5706
2023-09-01,5y,-15.7507,9.8666
2023-10-01,5y,-23.2287,4.0668
2023-11-01,5y,-25.1908,2.7742
2023-12-01,5y,-6.4258,11.5166
2024-01-01,5y,4.2481,15.5255
2024-02-01,5y,-1.6467,18.3901
2024-03-01,5y,-0.3213,23.4965
2024-04-01,5y,6.9538,26.2144
2024-05-01,5y,-0.3041,20.1543
2024-06-01,5y,-1.5125,25.9768
2024-07-01,5y,-1.0834,30.9199
2024-08-01,5y,9.6313,29.4731
2024-09-01,5y,18.8009,33.5755
2024-10-01,5y,12.6175,35.1526
2024-11-01,5y,20.8269,34.8125
2024-12-01,5y,34.0089,41.2141
2025-01-01,5y,22.031,36.9382
2025-02-01,5y,21.3746,39.7224
2025-03-01,5y,18.649,37.0404
2025-04-01,5y,6.5518,29.0371
2025-05-01,5y,3.1676,27.7793
