Date,Period,rate,rate_vs
2026-08-21,5d,0.0,0.0
2026-08-22,5d,0.0,0.0
2026-08-23,5d,0.0,0.0
2026-08-24,5d,-0.0839,-0.2672
2026-08-25,5d,0.8758,0.0441
2026-08-26,5d,-0.1387,0.0696
2026-07-01,1m,0.0,0.0
2026-08-01,1m,-4.2944,0.0735
2026-08-26,1m,12.1914,2.5424
2026-05-01,3m,0.0,0.0
2026-06-01,3m,3.3124,5.1456
2026-07-01,3m,15.4218,0.7734
2026-08-01,3m,5.6189,0.6567
2026-08-26,3m,19.5173,3.0354
2026-02-01,6m,0.0,0.0
2026-03-01,6m,5.6254,-0.9007
2026-04-01,6m,-7.4902,-5.0439
2026-05-01,6m,-9.9829,6.2709
2026-06-01,6m,-4.353,10.1746
2026-07-01,6m,9.6186,6.2747
2026-08-01,6m,3.4643,5.3949
2026-08-26,6m,18.1017,7.2837
2025-08-01,1y,0.0,0.0
2025-09-01,1y,-15.472,3.6814
2025-10-01,1y,-4.6753,5.7777
2025-11-01,1y,1.9677,5.9249
2025-12-01,1y,1.458,4.1656
2026-01-01,1y,7.7437,3.8709
2026-02-01,1y,10.3196,4.7048
2026-03-01,1y,15.0682,3.1846
2026-04-01,1y,1.8807,-1.9191
2026-05-01,1y,-3.6445,8.1178
2026-06-01,1y,0.0134,12.9299
2026-07-01,1y,13.6007,9.8385
2026-08-01,1y,7.7371,9.1996
2026-08-26,1y,22.8956,11.257
2023-08-01,3y,0.0,0.0
2023-09-01,3y,0.8654,-1.2123
2023-10-01,3y,-0.5779,-5.571
2023-11-01,3y,5.7641,-4.8015
2023-12-01,3y,-0.8331,4.6764
2024-01-01,3y,15.0749,7.8372
2024-02-01,3y,20.0084,9.6499
2024-03-01,3y,16.8361,13.4982
2024-04-01,3y,11.4639,14.9452
2024-05-01,3y,5.3733,8.5205
2024-06-01,3y,18.6937,13.4378
2024-07-01,3y,21.0727,17.3037
2024-08-01,3y,28.0505,15.3322
2024-09-01,3y,23.4235,18.4934
2024-10-01,3y,15.3282,19.3404
2024-11-01,3y,14.6306,18.5401
2024-12-01,3y,12.9883,23.7499
2025-01-01,3y,-3.4663,19.495
2025-02-01,3y,10.8866,21.5969
2025-03-01,3y,14.6354,18.9311
2025-04-01,3y,15.0737,11.7779
2025-05-01,3y,17.6821,10.6837
2025-06-01,3y,3.5643,16.2919
2025-07-01,3y,5.7699,21.5005
2025-08-01,3y,7.8521,21.3818
2025-09-01,3y,-9.0127,25.0844
2025-10-01,3y,-5.5891,28.9772
2025-11-01,3y,-0.386,30.4951
2025-12-01,3y,-0.3688,29.0887
2026-01-01,3y,6.1396,28.7745
2026-02-01,3y,9.7963,29.6643
2026-03-01,3y,15.7512,27.6724
2026-04-01,3y,3.7565,21.014
2026-05-01,3y,-1.7687,32.4196
2026-06-01,3y,1.6373,38.366
2026-07-01,3y,15.4008,34.9246
2026-08-01,3y,10.1429,34.1843
2026-08-26,3y,26.0294,36.6636
2021-08-01,5y,0.0,0.0
2021-09-01,5y,-2.3003,2.9579
2021-10-01,5y,-9.6147,-2.2479
2021-11-01,5y,-3.8234,4.3717
2021-12-01,5y,7.3734,1.1036
2022-01-01,5y,13.4194,6.6732
2022-02-01,5y,24.3583,0.6654
2022-03-01,5y,13.4991,-4.5274
2022-04-01,5y,28.9842,1.4557
2022-05-01,5y,29.0931,-7.8696
2022-06-01,5y,24.4143,-7.6324
2022-07-01,5y,30.3085,-13.0345
2022-08-01,5y,21.7753,-5.1208
2022-09-01,5y,27.2719,-8.1098
2022-10-01,5y,25.0318,-16.295
2022-11-01,5y,33.8626,-8.7025
2022-12-01,5y,34.4904,-2.7044
2023-01-01,5y,19.2498,-8.1524
2023-02-01,5y,29.8335,-0.8256
2023-03-01,5y,17.7312,-4.6636
2023-04-01,5y,26.4041,0.2406
2023-05-01,5y,37.0299,1.7477
2023-06-01,5y,26.9549,3.2028
2023-07-01,5y,36.7738,8.7194
2023-08-01,5y,33.6349,11.5706
2023-09-01,5y,33.5637,9.8666
2023-10-01,5y,31.0031,4.0668
2023-11-01,5y,37.9132,2.7742
2023-12-01,5y,29.8374,11.5166
2024-01-01,5y,49.2468,15.5255
2024-02-01,5y,57.3891,18.3901
2024-03-01,5y,55.1367,23.4965
2024-04-01,5y,49.0574,26.2144
2024-05-01,5y,41.1313,20.1543
2024-06-01,5y,58.4288,25.9768
2024-07-01,5y,62.2338,30.9199
2024-08-01,5y,72.2628,29.4731
2024-09-01,5y,66.9769,33.5755
2024-10-01,5y,56.5062,35.1526
2024-11-01,5y,55.5036,34.8125
2024-12-01,5y,53.1354,41.2141
2025-01-01,5y,30.6149,36.9382
2025-02-01,5y,48.9066,39.7224
2025-03-01,5y,53.5632,37.0404
2025-04-01,5y,53.9153,29.0371
2025-05-01,5y,57.1634,27.7793
2025-06-01,5y,38.1626,34.2113
2025-07-01,5y,40.4898,40.3197
2025-08-01,5y,42.7233,40.3812
2025-09-01,5y,20.0223,44.8374
2025-10-01,5y,23.655,49.5765
2025-11-01,5y,29.699,51.6172
2025-12-01,5y,29.135,50.2576
2026-01-01,5y,36.9703,50.1145
2026-02-01,5y,41.2559,51.3465
2026-03-01,5y,48.5563,49.2054
2026-04-01,5y,32.9523,41.5517
2026-05-01,5y,25.4646,54.9124
2026-06-01,5y,29.2944,62.0482
2026-07-01,5y,46.3088,58.2476
2026-08-01,5y,39.4247,57.5482
2026-08-26,5y,59.1933,60.6057
2019-08-01,7y,0.0,0.0
2019-09-01,7y,0.3069,-0.9078
2019-10-01,7y,-6.814,0.2448
2019-11-01,7y,14.42,4.5464
2019-12-01,7y,22.2638,6.1238
2020-01-01,7y,16.3037,7.9962
2020-02-01,7y,17.7713,6.6068
2020-03-01,7y,13.6857,-2.9086
2020-04-01,7y,12.6872,-18.4831
2020-05-01,7y,25.7841,-4.0003
2020-06-01,7y,38.536,4.2361
2020-07-01,7y,34.8541,5.9977
2020-08-01,7y,25.3598,10.9342
2020-09-01,7y,24.9847,18.8599
2020-10-01,7y,22.3076,12.751
2020-11-01,7y,-7.9641,8.3592
2020-12-01,7y,2.2705,20.9505
2021-01-01,7y,4.8096,22.8352
2021-02-01,7y,2.5154,22.2962
2021-03-01,7y,-7.0706,25.4435
2021-04-01,7y,-5.5427,28.9611
2021-05-01,7y,-2.9894,32.9159
2021-06-01,7y,-6.6556,32.1895
2021-07-01,7y,-9.7019,34.5966
2021-08-01,7y,-9.5844,35.6437
2021-09-01,7y,-11.2048,38.3221
2021-10-01,7y,-18.3766,31.8836
2021-11-01,7y,-15.3952,38.5348
2021-12-01,7y,-5.847,34.2988
2022-01-01,7y,1.0708,40.7808
2022-02-01,7y,13.0213,32.9732
2022-03-01,7y,5.7365,25.238
2022-04-01,7y,21.7792,31.4828
2022-05-01,7y,24.3335,18.7307
2022-06-01,7y,21.8911,17.4903
2022-07-01,7y,29.3242,9.3352
2022-08-01,7y,22.4733,17.5417
2022-09-01,7y,29.1484,12.9173
2022-10-01,7y,28.0867,1.9125
2022-11-01,7y,38.2115,9.6854
2022-12-01,7y,40.1194,15.948
2023-01-01,7y,25.2662,8.9146
2023-02-01,7y,36.961,16.8022
