Date,Period,rate,rate_vs
2026-02-01,1m,0.0,0.0
2026-03-01,1m,-8.0053,-0.9007
2026-03-02,1m,-2.4953,-0.4751
2025-12-01,3m,0.0,0.0
2026-01-01,3m,3.3431,0.4401
2026-02-01,3m,1.5444,1.6219
2026-03-01,3m,-6.9958,0.2379
2026-03-02,3m,-3.7346,0.1789
2025-09-01,6m,0.0,0.0
2025-10-01,6m,0.6,3.813
2025-11-01,6m,-2.3318,3.9231
2025-12-01,6m,-5.2151,2.3335
2026-01-01,6m,-0.626,2.275
2026-02-01,6m,-0.5964,3.2753
2026-03-01,6m,-8.3863,1.8894
2026-03-02,6m,-5.6967,1.631
2025-03-01,1y,0.0,0.0
2025-04-01,1y,-5.9191,-5.3512
2025-05-01,1y,-9.4508,-3.1878
2025-06-01,1y,-2.158,3.2563
2025-07-01,1y,1.4977,7.6642
2025-08-01,1y,-7.6557,6.7989
2025-09-01,1y,3.6178,9.648
2025-10-01,1y,3.8083,12.4957
2025-11-01,1y,0.6589,13.1716
2025-12-01,1y,-3.1324,11.4262
2026-01-01,1y,0.5192,10.8696
2026-02-01,1y,0.3865,11.4647
2026-03-01,1y,-7.5947,9.6152
2026-03-02,1y,-5.5093,8.8955
2024-03-01,2y,0.0,0.0
2024-04-01,2y,5.5735,2.7119
2024-05-01,2y,0.2133,-2.9445
2024-06-01,2y,1.5504,3.2648
2024-07-01,2y,-2.3425,7.0758
2024-08-01,2y,6.3891,5.1656
2024-09-01,2y,8.4274,8.2607
2024-10-01,2y,13.1584,9.054
2024-11-01,2y,6.9337,8.363
2024-12-01,2y,20.1537,13.2569
2025-01-01,2y,9.6259,9.3123
2025-02-01,2y,14.8907,11.3791
2025-03-01,2y,13.9239,9.0256
2025-04-01,2y,6.2713,2.6295
2025-05-01,2y,-1.2113,1.9477
2025-06-01,2y,3.2704,7.4457
2025-07-01,2y,6.3509,12.4545
2025-08-01,2y,-3.2809,12.4397
2025-09-01,2y,7.2622,15.9727
2025-10-01,2y,7.6228,19.6361
2025-11-01,2y,4.4749,21.0564
2025-12-01,2y,0.4144,19.758
2026-01-01,2y,3.8502,19.4978
2026-02-01,2y,3.5997,20.3651
2026-03-01,2y,-4.7404,18.5544
2026-03-02,2y,-3.0061,17.8381
2023-03-01,3y,0.0,0.0
2023-04-01,3y,-18.7847,4.7883
2023-05-01,3y,-4.2533,3.9002
2023-06-01,3y,-19.2952,4.1196
2023-07-01,3y,-4.0594,8.7252
2023-08-01,3y,7.4957,10.1376
2023-09-01,3y,9.6118,7.2239
2023-10-01,3y,5.8842,0.9247
2023-11-01,3y,0.2395,-0.3074
2023-12-01,3y,7.3853,8.306
2024-01-01,3y,10.5997,11.73
2024-02-01,3y,8.334,13.912
