Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2017-02,100.0,9.9213,,NA,,NA,,NA,27.3405,17.4193,-20.9763,-30.8976,-19.078,-28.9993,-69.8026,-79.7239,54.1841,44.2628,-102.3255,-112.2468,-51.268,-61.1893,59.6107,49.6894,,
2017-03,100.0,27.3405,,NA,,NA,,NA,8.449,-18.8915,-20.2782,-47.6187,-19.8305,-47.171,-63.5326,-90.8731,9.8277,-17.5129,-93.9144,-121.2549,-38.5256,-65.8661,114.7609,87.4204,,
2017-04,58.52,8.449,,NA,,NA,,NA,-20.9763,-29.4254,-20.5779,-29.0269,-21.3292,-29.7783,-46.3212,-54.7702,-41.3806,-49.8296,-102.6264,-111.0754,-83.5441,-91.9931,53.7655,45.3165,,
2018-09,100.0,85.2172,,NA,,NA,,NA,-26.6196,-111.8368,-29.2628,-114.48,9.8277,-75.3895,-85.8286,-171.0457,12.1449,-73.0722,-40.8799,-126.0971,-97.14,-182.3572,-30.8836,-116.1008,,
2019-02,79.98,54.1841,,NA,,NA,,NA,9.8277,-44.3564,-36.367,-90.5511,-79.5985,-133.7826,-102.3255,-156.5095,119.4704,65.2864,-51.268,-105.452,59.6107,5.4266,-95.7293,-149.9134,,
2019-03,51.37,9.8277,,NA,,NA,,NA,-41.3806,-51.2083,-49.9998,-59.8275,-85.8286,-95.6562,-93.9144,-103.742,107.6512,97.8235,-38.5256,-48.3532,114.7609,104.9333,-101.4735,-111.3011,,
2020-09,61.49,12.1449,93.06,90-100,,NA,,NA,-41.2829,-53.4278,186.0808,173.9358,107.6512,95.5062,-40.8799,-53.0249,-92.6512,-104.7962,-97.14,-109.2849,-30.8836,-43.0286,,,,
2020-12,100.0,186.0808,97.22,90-100,,NA,,NA,153.8879,-32.1929,107.6512,-78.4296,13.0194,-173.0614,-79.7871,-265.8679,-111.7534,-297.8342,-9.656,-195.7368,-93.525,-279.6058,,,,
2021-01,88.92,153.8879,93.06,90-100,,NA,,NA,119.4704,-34.4175,72.5841,-81.3039,-24.673,-178.5609,-97.8956,-251.7835,-104.9813,-258.8692,-54.5377,-208.4256,-73.6627,-227.5506,,,,
2021-02,77.08,119.4704,87.5,80-89,,NA,,NA,107.6512,-11.8193,18.4853,-100.9851,-26.2626,-145.7331,-51.268,-170.7384,-105.1097,-224.5801,59.6107,-59.8597,-95.7293,-215.1998,,,,
2021-03,73.01,107.6512,84.72,80-89,,NA,,NA,72.5841,-35.0671,13.0194,-94.6318,-40.8799,-148.5311,-38.5256,-146.1768,-109.9388,-217.59,114.7609,7.1097,-101.4735,-209.1247,,,,
2021-04,60.95,72.5841,79.17,70-79,,NA,,NA,18.4853,-54.0987,-24.673,-97.2571,38.5075,-34.0766,-83.5441,-156.1282,-95.7888,-168.3729,53.7655,-18.8185,-71.3143,-143.8983,,,,
2021-05,42.33,18.4853,62.5,60-69,,NA,,NA,13.0194,-5.466,-26.2626,-44.7479,13.3086,-5.1767,-88.9423,-107.4276,-89.9683,-108.4536,39.8769,21.3916,-8.9574,-27.4427,,,,
2021-06,40.45,13.0194,59.72,50-59,,NA,,NA,-24.673,-37.6924,-40.8799,-53.8993,-79.7871,-92.8065,-95.4383,-108.4577,-98.8061,-111.8255,29.6787,16.6594,-53.8541,-66.8735,,,,
2021-10,49.22,38.5075,76.39,70-79,75.42,70-79,,NA,13.3086,-25.1989,-97.8956,-136.403,-83.5441,-122.0516,-98.7271,-137.2346,-88.5142,-127.0217,-53.1738,-91.6812,,,,,,
2021-11,40.55,13.3086,65.28,60-69,69.17,60-69,,NA,-79.7871,-93.0957,-51.268,-64.5766,-88.9423,-102.2509,-119.4476,-132.7562,-70.8682,-84.1767,-13.9691,-27.2777,,,,,,
2024-02,58.61,59.6107,93.06,90-100,89.17,80-89,88.69,80-89,114.7609,55.1502,39.8769,-19.7338,-49.6537,-109.2644,-95.868,-155.4787,-95.7293,-155.34,,,,,,,,
2024-03,76.66,114.7609,98.61,90-100,94.17,90-100,93.45,90-100,53.7655,-60.9954,29.6787,-85.0822,-73.1084,-187.8693,-100.3348,-215.0957,-101.4735,-216.2344,,,,,,,,
2024-04,56.69,53.7655,93.06,90-100,85.83,80-89,87.5,80-89,39.8769,-13.8886,27.6382,-26.1273,-53.1738,-106.9393,-78.507,-132.2725,-71.3143,-125.0798,,,,,,,,
2024-05,52.15,39.8769,90.28,90-100,84.17,80-89,85.12,80-89,29.6787,-10.1982,-49.6537,-89.5306,-13.9691,-53.846,-83.7751,-123.652,-8.9574,-48.8343,,,,,,,,
2024-06,48.81,29.6787,84.72,80-89,80.83,80-89,80.36,80-89,27.6382,-2.0406,-73.1084,-102.7871,-78.0527,-107.7314,-61.535,-91.2137,-53.8541,-83.5329,,,,,,,,
2024-07,48.14,27.6382,81.94,80-89,79.17,70-79,79.17,70-79,-49.6537,-77.2918,-53.1738,-80.8119,-66.3649,-94.003,-61.3521,-88.9903,-80.1032,-107.7414,,,,,,,,
2025-10,41.52,7.3974,81.94,80-89,75.83,70-79,77.98,70-79,-28.6155,-36.0129,-73.6627,-81.0601,-71.3143,-78.7117,,,,,,,,,,,,
