Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2017-11,,79.2538,,NA,,NA,,NA,547.9409,468.6871,233.5389,154.2851,111.996,32.7422,-9.0308,-88.2846,-63.4926,-142.7464,86.4842,7.2304,-56.8436,-136.0974,264.8115,185.5577,,
2017-12,100.0,547.9409,,NA,,NA,,NA,577.9432,30.0023,79.3577,-468.5833,28.341,-519.5999,-24.3105,-572.2514,-77.2157,-625.1566,1.5686,-546.3723,-62.9392,-610.8801,99.3425,-448.5984,,
2018-01,100.0,577.9432,,NA,,NA,,NA,233.5389,-344.4043,241.3503,-336.5929,76.4554,-501.4878,-48.5941,-626.5373,-59.2169,-637.1601,188.0088,-389.9344,-53.9795,-631.9227,163.3519,-414.5912,,
2018-02,30.94,233.5389,,NA,,NA,,NA,79.3577,-154.1812,111.996,-121.5429,30.1161,-203.4228,-47.01,-280.5489,-49.9538,-283.4927,282.6002,49.0613,-52.4983,-286.0372,55.0413,-178.4976,,
2018-03,0.02,79.3577,,NA,,NA,,NA,241.3503,161.9926,28.341,-51.0166,49.2009,-30.1567,-31.3322,-110.6898,-48.7983,-128.1559,271.848,192.4903,-36.5414,-115.8991,46.9306,-32.427,,
2018-04,32.5,241.3503,,NA,,NA,,NA,111.996,-129.3543,76.4554,-164.8949,32.5864,-208.7639,-39.4156,-280.7659,-32.9805,-274.3308,373.9554,132.6052,-53.2999,-294.6502,54.0722,-187.2781,,
2018-05,6.57,111.996,,NA,,NA,,NA,28.341,-83.655,30.1161,-81.88,-9.0308,-121.0268,-5.7433,-117.7393,-34.5647,-146.5607,241.8567,129.8607,-54.9221,-166.9181,35.5286,-76.4675,,
2018-06,0.0,28.341,,NA,,NA,,NA,76.4554,48.1143,49.2009,20.8599,-24.3105,-52.6515,-33.6714,-62.0124,-39.435,-67.7761,117.7838,89.4427,-48.1919,-76.5329,2.924,-25.417,,
2018-07,8.75,76.4554,,NA,,NA,,NA,30.1161,-46.3393,32.5864,-43.8689,-48.5941,-125.0495,-48.1559,-124.6112,-14.0385,-90.4938,113.6047,37.1493,-18.1873,-94.6427,133.326,56.8707,,
2018-08,0.32,30.1161,,NA,,NA,,NA,49.2009,19.0849,-9.0308,-39.1468,-47.01,-77.1261,-59.0333,-89.1493,-22.7301,-52.8461,157.0348,126.9187,-45.9034,-76.0195,87.3377,57.2216,,
2018-09,3.8,49.2009,,NA,,NA,,NA,32.5864,-16.6145,-24.3105,-73.5114,-31.3322,-80.5331,-59.7152,-108.9161,-40.3095,-89.5104,105.1504,55.9495,-39.726,-88.9269,87.8341,38.6331,,
2018-10,0.77,32.5864,,NA,,NA,,NA,-9.0308,-41.6172,-48.5941,-81.1806,-39.4156,-72.002,-56.4953,-89.0818,-32.487,-65.0734,175.7424,143.156,-27.9756,-60.562,33.3112,0.7248,,
2020-11,24.99,86.4842,87.5,80-89,,NA,,NA,1.5686,-84.9156,282.6002,196.116,241.8567,155.3725,140.8123,54.3281,-56.8436,-143.3278,-43.9457,-130.4299,-12.9134,-99.3976,,,,
2020-12,12.03,1.5686,87.5,80-89,,NA,,NA,188.0088,186.4401,271.848,270.2794,117.7838,116.2152,69.7234,68.1548,-62.9392,-64.5078,-41.6177,-43.1864,-51.5131,-53.0817,,,,
2021-01,40.48,188.0088,98.61,90-100,,NA,,NA,282.6002,94.5914,373.9554,185.9467,113.6047,-74.4041,19.1823,-168.8265,-53.9795,-241.9883,-60.3199,-248.3287,-70.2439,-258.2526,,,,
2021-02,54.92,282.6002,98.61,90-100,,NA,,NA,271.848,-10.7522,241.8567,-40.7435,157.0348,-125.5654,21.3365,-261.2637,-52.4983,-335.0985,-58.0814,-340.6816,-84.9166,-367.5168,,,,
2021-03,53.28,271.848,95.83,90-100,,NA,,NA,373.9554,102.1074,117.7838,-154.0642,105.1504,-166.6976,41.3869,-230.4611,-36.5414,-308.3894,-47.9289,-319.7769,-65.5859,-337.4339,,,,
2021-04,68.86,373.9554,98.61,90-100,,NA,,NA,241.8567,-132.0987,113.6047,-260.3508,175.7424,-198.2131,5.84,-368.1155,-53.2999,-427.2554,-68.5783,-442.5337,-94.765,-468.7205,,,,
2021-05,48.7,241.8567,90.28,90-100,,NA,,NA,117.7838,-124.0729,157.0348,-84.822,140.8123,-101.0444,-10.7929,-252.6496,-54.9221,-296.7788,-77.925,-319.7817,-26.6636,-268.5203,,,,
2021-06,29.76,117.7838,84.72,80-89,,NA,,NA,113.6047,-4.1791,105.1504,-12.6334,69.7234,-48.0604,-29.6182,-147.402,-48.1919,-165.9757,-98.2418,-216.0255,-78.8517,-196.6355,,,,
2021-07,29.13,113.6047,81.94,80-89,,NA,,NA,157.0348,43.4301,175.7424,62.1377,19.1823,-94.4224,-37.0246,-150.6293,-18.1873,-131.792,-91.0137,-204.6184,-91.2309,-204.8355,,,,
2021-08,35.75,157.0348,84.72,80-89,,NA,,NA,105.1504,-51.8843,140.8123,-16.2225,21.3365,-135.6983,-41.3155,-198.3503,-45.9034,-202.9382,-101.6403,-258.6751,-79.1947,-236.2294,,,,
2021-09,27.84,105.1504,76.39,70-79,,NA,,NA,175.7424,70.592,69.7234,-35.427,41.3869,-63.7635,-18.4669,-123.6173,-39.726,-144.8764,-100.8178,-205.9682,,,,,,
2021-10,38.61,175.7424,84.72,80-89,,NA,,NA,140.8123,-34.9301,19.1823,-156.5601,5.84,-169.9024,-31.4128,-207.1552,-27.9756,-203.718,-102.9932,-278.7356,,,,,,
2021-11,33.28,140.8123,79.17,70-79,,NA,,NA,69.7234,-71.0889,21.3365,-119.4758,-10.7929,-151.6052,-56.8436,-197.6559,-43.9457,-184.758,264.8115,123.9992,,,,,,
2021-12,22.43,69.7234,65.28,60-69,,NA,,NA,19.1823,-50.5411,41.3869,-28.3365,-29.6182,-99.3416,-62.9392,-132.6626,-41.6177,-111.3411,99.3425,29.6191,,,,,,
2022-01,14.71,19.1823,62.5,60-69,,NA,,NA,21.3365,2.1542,5.84,-13.3423,-37.0246,-56.2069,-53.9795,-73.1618,-60.3199,-79.5022,163.3519,144.1697,,,,,,
2022-02,15.04,21.3365,62.5,60-69,,NA,,NA,41.3869,20.0504,-10.7929,-32.1294,-41.3155,-62.652,-52.4983,-73.8348,-58.0814,-79.4179,55.0413,33.7048,,,,,,
2022-03,18.1,41.3869,62.5,60-69,,NA,,NA,5.84,-35.5469,-29.6182,-71.0051,-18.4669,-59.8538,-36.5414,-77.9283,-47.9289,-89.3158,46.9306,5.5437,,,,,,
2022-04,12.68,5.84,54.17,50-59,,NA,,NA,-10.7929,-16.6329,-37.0246,-42.8646,-31.4128,-37.2528,-53.2999,-59.1399,-68.5783,-74.4183,54.0722,48.2322,,,,,,
2024-11,54.01,264.8115,98.61,90-100,95.83,90-100,94.64,90-100,99.3425,-165.469,55.0413,-209.7702,35.5286,-229.283,-12.9134,-277.725,,,,,,,,,,
2024-12,29.71,99.3425,95.83,90-100,82.5,80-89,83.93,80-89,163.3519,64.0094,46.9306,-52.4119,2.924,-96.4185,-51.5131,-150.8556,,,,,,,,,,
2025-01,39.11,163.3519,95.83,90-100,89.17,80-89,92.26,90-100,55.0413,-108.3106,54.0722,-109.2798,133.326,-30.0259,-70.2439,-233.5958,,,,,,,,,,
2025-02,23.21,55.0413,90.28,90-100,74.17,70-79,80.36,80-89,46.9306,-8.1107,35.5286,-19.5127,87.3377,32.2964,-84.9166,-139.9579,,,,,,,,,,
2025-03,22.02,46.9306,87.5,80-89,70.83,70-79,77.98,70-79,54.0722,7.1415,2.924,-44.0066,87.8341,40.9034,-65.5859,-112.5166,,,,,,,,,,
2025-04,23.07,54.0722,87.5,80-89,72.5,70-79,80.36,80-89,35.5286,-18.5436,133.326,79.2539,33.3112,-20.7609,-94.765,-148.8372,,,,,,,,,,
2025-05,20.34,35.5286,81.94,80-89,67.5,60-69,76.79,70-79,2.924,-32.6045,87.3377,51.8091,-12.9134,-48.442,-26.6636,-62.1921,,,,,,,,,,
2025-06,15.55,2.924,79.17,70-79,64.17,60-69,74.4,70-79,133.326,130.402,87.8341,84.91,-51.5131,-54.4372,-78.8517,-81.7757,,,,,,,,,,
2025-07,34.71,133.326,93.06,90-100,84.17,80-89,88.69,80-89,87.3377,-45.9884,33.3112,-100.0148,-70.2439,-203.5699,-91.2309,-224.5569,,,,,,,,,,
